0 0.007272091164 0.0001796156537
0.2 0.00624375 0.0018203125
0.4 0.00581169968 0.0004533063225
0.6 0.005466873499 0.0004613065452
0.8 0.005165573688 0.0003441629956
1 0.004870292468 0.0001878004808
1.2 0.004656187375 0.0004148922846
1.4 0.004426247995 0.0005951784282
1.6 0.004202391697 0.0003603840754
1.8 0.003990895867 0.000274315309
2 0.003798047973 0.000203858892
2.2 0.003633283133 0.000141189759
2.4 0.003468385898 0.0002432578345
2.6 0.003319056471 0.0001727039791
2.8 0.003179030961 6.282669883E-05
3 0.003048320595 7.85649638E-05
3.2 0.002911217304 0.0001414738431
3.4 0.002780293881 0.0001415307971
3.6 0.002655557793 4.719593234E-05
3.8 0.002527573529 0.0001180373691
4 0.002402635026 0.0001731912535
4.2 0.002293346774 0.0001102570565
4.4 0.002193424768 3.93934046E-05
4.6 0.002093422115 7.881860371E-06
4.8 0.00199964675 -1.577008478E-05
5 0.001943659128 -3.944113489E-05
5.2 0.001846590909 -3.945707071E-05
5.4 0.001771549111 -2.368381164E-05
5.6 0.001709083097 -1.57955924E-05
5.8 0.001630764563 -8.69109021E-05
6 0.00156502934 -0.0001185628288
6.2 0.001502403846 -3.953694332E-05
6.4 0.001461877278 2.3731774E-05
6.6 0.001411821313 -8.705176256E-05
6.8 0.001377558776 -0.0001266720713
7 0.001333764193 -6.336171938E-05
7.2 0.001289934077 -0.0001346982759
7.4 0.001242897727 -0.0001585328734
7.6 0.001208510962 -5.55090337E-05
7.8 0.001148710398 -3.96654143E-05
8 0.001111082893 8.561924032E-21
8.2 0.001073424797 -7.93953252E-06
8.4 0.001042090281 -8.737037414E-05
8.6 0.001004373474 -0.0001112438975
8.8 0.0009539072039 -7.154304029E-05
9 0.0009193047638 -4.771478013E-05
9.2 0.0008783095723 -0.0001272912424
9.4 0.0008500152812 -0.0001114252241
9.6 0.0008089584183 -3.981094578E-05
9.8 0.0007806127651 1.067468289E-20
10 0.000758618931 -2.390605875E-05
10.2 0.0007302295918 -7.971938776E-05
10.4 0.0007081972234 -7.177674561E-05
10.6 0.0006829554739 -7.180606618E-05
10.8 0.0006640784634 -2.39451369E-05
11 0.0006419920278 3.193990188E-05
11.2 0.000616692229 -3.195296524E-05
11.4 0.0006041581424 -7.192358838E-05
11.6 0.0005948117069 -6.395824806E-05
11.8 0.0005726607289 -2.399416462E-05
12 0.0005472910692 -4.800798853E-05
12.2 0.000525102459 -4.002305328E-05
12.4 0.000502895654 -3.203157032E-05
12.6 0.0004902840443 -2.403353158E-05
12.8 0.0004648389413 -2.404339352E-05
13 0.0004425800493 -5.612428161E-05
13.2 0.0004235112936 -4.010523614E-05
13.4 0.0004044268694 -4.814605588E-05
13.6 0.0003853267571 1.605528155E-05
13.8 0.0003790604441 -6.424753289E-05
14 0.0003599341835 -0.0002008561292
14.2 0.0003504372428 -0.000128600823
14.4 0.0003473651709 -3.216344175E-05
14.6 0.0003378552306 3.217668863E-05
14.8 0.0003315564483 4.828491965E-05
15 0.0003155915087 -2.415241138E-05
15.2 0.0003028350515 -9.664948454E-05
15.4 0.0003029599835 -0.0001128042492
15.6 0.0002901877837 -9.672926125E-05
15.8 0.0002838563171 -4.032049959E-05
16 0.000258157786 2.420229244E-05
16.2 0.0002485795455 5.649535124E-05
16.4 0.0002389933857 4.844460521E-05
16.6 0.000232630273 -8.077440033E-06
16.8 0.0002262618949 -8.080781961E-06
17 0.0002231218957 -4.850475993E-05
17.2 0.0002135093168 -6.469979296E-05
17.4 0.000213597763 -3.236329743E-05
17.6 0.0002039732698 -6.475341898E-05
17.8 0.0001975798093 -8.097533167E-06
18 0.0001847003318 -4.050445873E-05
18.2 0.0001750518672 -8.104253112E-05
18.4 0.0001589092985 -3.243046907E-05
18.6 0.0001654640781 -5.677688953E-05
18.8 0.0001557955962 -7.302918571E-05
19 0.0001526132585 -3.247090607E-05
19.2 0.0001494282744 -6.496881497E-05
19.4 0.0001527402246 -0.0001137427205
19.6 0.0001560549313 -6.502288806E-05
19.8 0.0001626248959 -8.944369276E-05
20 0.0001626926281 -7.321168263E-05
20.2 0.0001595052083 -1.627604167E-05
20.4 0.0001563151313 -4.070706544E-05
20.6 0.0001596382402 -9.773769808E-05
20.8 0.0001499269921 -0.0001059266792
21 0.0001467289232 -8.966767529E-05
21.2 0.0001435281837 -8.155010438E-05
21.4 0.0001468515038 -4.895050125E-05
21.6 0.0001469128709 -7.345643544E-05
21.8 0.0001469742893 -0.0001061480978
22 0.0001405008365 -9.80238394E-05
22.2 0.0001438284519 -0.0001307531381
22.4 0.0001471588531 -0.0001389833612
22.6 0.0001472204774 -0.0001635783082
22.8 0.0001505550901 -0.0001309174696
23 0.0001538924979 -8.185771165E-05
23.2 0.0001572327044 -0.000139216457
23.4 0.0001605757131 -0.0001802380453
23.6 0.0001573646664 -0.0001065489929
23.8 0.0001607105374 -1.639903442E-05
24 0.0001542156657 -4.921776564E-05
24.2 0.0001542804622 -9.027048319E-05
24.4 0.0001543453132 -6.567885666E-05
24.6 0.0001576955425 -4.927985702E-05
24.8 0.0001610485907 -2.465029449E-05
25 0.0001545401936 -8.699251383E-21
25.2 0.0001546052632 -1.536436615E-20
25.4 0.0001579612468 -3.290859309E-05
25.6 0.0001514433207 -4.938369153E-05
25.8 0.0001580944351 3.293634064E-05
26 0.0001581611135 -8.237557992E-06
26.2 0.0001582278481 -8.241033755E-05
26.4 0.0001516990291 8.244512453E-06
26.6 0.0001385663007 8.247994088E-05
26.8 0.0001353242501 6.601182932E-05
27 0.0001254754861 2.476489856E-05
27.2 0.0001123150106 -2.618930793E-21
27.4 0.0001189720812 8.261950085E-06
27.6 0.0001091038934 -8.265446466E-06
27.8 9.591977138E-05 -1.166320466E-20
28 8.60334604E-05 2.481734435E-05
28.2 8.606991525E-05 1.18674688E-20
28.4 8.279461636E-05 -8.279461636E-06
28.6 8.282972858E-05 -3.313189143E-05
28.8 7.623568095E-05 -5.800540942E-05
29 7.295203735E-05 -5.803002971E-05
29.2 7.298301486E-05 -8.293524416E-06
29.4 6.30575616E-05 -8.297047579E-06
29.6 6.972481938E-05 -2.490172121E-05
29.8 6.975446429E-05 1.660820578E-05
30 6.978413441E-05 8.307635049E-06
30.2 5.984042553E-05 -1.528033019E-20
30.4 6.319178374E-05 -1.107741683E-21
30.6 6.321869676E-05 8.318249574E-06
30.8 7.323178526E-05 1.664358756E-05
31 7.992327366E-05 -8.325341006E-06
31.2 7.995735608E-05 -3.331556503E-05
31.4 8.332444539E-05 -6.665955631E-05
31.6 8.336000854E-05 -5.835200598E-05
31.8 8.339560205E-05 -4.169780102E-05
32 8.343122597E-05 -2.502936779E-05
32.2 9.014423077E-05 -1.669337607E-05
