0 0.007393917433 -9.371251499E-05
0.2 0.006659375 0.0013046875
0.4 0.006330657263 0.0004767532013
0.6 0.006029823859 0.0004847628102
0.8 0.005747522026 0.0003832724269
1 0.005496294071 0.0002660506811
1.2 0.005244864729 0.0002035320641
1.4 0.005018293905 0.0001331320168
1.6 0.004832280385 0.0001410198556
1.8 0.004639847512 0.0001489140249
2 0.004459805299 0.0001646552589
2.2 0.004282756024 0.000125502008
2.4 0.004121258538 2.354108076E-05
2.6 0.003965911375 2.35505426E-05
2.8 0.003819863289 7.068003619E-05
3 0.003673697707 4.713897828E-05
3.2 0.003533702213 9.431589537E-05
3.4 0.003409319646 0.0001179423309
3.6 0.003275397704 3.146395489E-05
3.8 0.003160253828 7.869157937E-06
4 0.003076506449 2.331149882E-22
4.2 0.002976940524 4.725302419E-05
4.4 0.002870991327 6.302944736E-05
4.6 0.002755498386 4.729116223E-05
4.8 0.002655682277 4.731025434E-05
5 0.00255263025 6.310581583E-05
5.2 0.002455808081 8.680555556E-05
5.4 0.002349434115 1.578920776E-05
5.6 0.002274565305 -7.108016579E-05
5.8 0.002177513147 2.37029733E-05
6 0.002080382436 3.952094294E-05
6.2 0.001992661943 1.581477733E-05
6.4 0.001901706156 3.955295666E-05
6.6 0.00181384218 1.582759319E-05
6.8 0.001751241386 1.583400892E-05
7 0.001691757908 -2.376064477E-05
7.2 0.001654411765 -6.338742394E-05
7.4 0.001591670049 -7.133979302E-05
7.6 0.00153204933 -7.136875761E-05
7.8 0.001494592811 -7.933082859E-05
8 0.001434884193 -5.555414466E-05
8.2 0.001400533537 3.531841542E-21
8.4 0.001356623627 -7.942761285E-06
8.6 0.001303142799 -6.356794142E-05
8.8 0.001271876272 -1.58984534E-05
9 0.001234222313 1.590492671E-05
9.2 0.001196537678 -4.773421589E-05
9.4 0.001162005909 2.387683374E-05
9.6 0.001124261109 2.388656747E-05
9.8 0.001089671697 -7.965436378E-06
10 0.00105505406 -4.78121175E-05
10.2 0.001026785714 -0.0001036352041
10.4 0.0009953042058 -6.380155165E-05
10.6 0.0009637969771 -0.0001436121324
10.8 0.0009354566817 -0.0001516525337
11 0.0009070932134 -0.0001197746321
11.2 0.0008819018405 -0.000103847137
11.4 0.0008502966448 -0.0001118811375
11.6 0.0008218634875 -0.0001439060581
11.8 0.0008062039312 -0.000127968878
12 0.0008001331422 -0.0001200199713
12.2 0.0007876536885 -0.0001280737705
12.4 0.0007719608446 -0.0001761736367
12.6 0.0007466417145 -0.0002002794299
12.8 0.0007309191629 -0.0001282314321
13 0.0007087694992 -6.414203612E-05
13.2 0.0006930184805 -0.000104273614
13.4 0.0006772545193 -8.024342646E-05
13.6 0.0006582665434 -2.408292232E-05
13.8 0.0006424753289 -4.015470806E-05
14 0.0006298848211 -9.6410942E-05
14.2 0.0006269290123 -0.0001205632716
14.4 0.0006143217373 -8.040860436E-05
14.6 0.0005920510708 -1.608834432E-05
14.8 0.0005665430573 8.047486609E-06
15 0.0005442343364 -2.415241138E-05
15.2 0.0005219072165 -3.221649485E-05
15.4 0.0005027846535 -5.640212459E-05
15.6 0.0004836463062 -8.060771771E-05
15.8 0.0004644921552 -4.83845995E-05
16 0.0004582300702 4.033715407E-05
16.2 0.0004551911157 5.649535124E-05
16.4 0.0004392310872 -3.229640347E-05
16.6 0.0004200268817 -4.038720017E-05
16.8 0.0004040390981 -8.080781961E-06
17 0.0003945053808 8.084126656E-06
17.2 0.0003817287785 -1.349246809E-21
17.4 0.0003721779205 -2.427247307E-05
17.6 0.0003626191463 -2.428253212E-05
17.8 0.0003595304726 -8.097533167E-06
18 0.0003564392368 8.100891746E-06
18.2 0.0003533454357 -5.470930297E-21
18.4 0.000350249066 -4.864570361E-05
18.6 0.0003471501246 -8.110984219E-05
18.8 0.0003375571251 8.114353968E-06
19 0.0003312032419 3.247090607E-05
19.2 0.0003280925156 1.624220374E-05
19.4 0.0003249792013 2.43734401E-05
19.6 0.0003218632959 8.127861007E-06
19.8 0.0003154922981 -1.33316595E-20
20 0.0003123698459 -4.880778842E-05
20.2 0.0003092447917 -2.44140625E-05
20.4 0.0003093736974 -1.785159892E-21
20.6 0.0003127606339 -8.144808173E-06
20.8 0.0003096318315 -8.148206091E-06
21 0.0003162823456 -8.151606845E-06
21.2 0.0003033663883 1.631002088E-05
21.4 0.0003067564745 8.158416876E-06
21.6 0.0002970904722 -8.16182616E-06
21.8 0.0002939485786 -4.899142977E-05
22 0.0002908040569 -4.084326642E-05
